Wall time,Step,Value,num_steps
1485993128.86386,63301,0.8536348939,8
1485993129.74768,63501,0.5189573765,8
1485993130.19465,63601,0.9433996677,8
1485993131.52041,63901,0.7560492158,8
1485993132.40884,64101,0.9739804864,8
1485993132.84662,64201,0.8873746991,8
1485993133.29854,64301,0.7251805067,8
1485993134.18781,64501,0.8428346515,8
1485993134.62787,64601,0.933265686,8
1485993135.07736,64701,0.9723644257,8
1485993135.52346,64801,0.6583471298,8
1485993135.96299,64901,0.9176157713,8
1485993136.41197,65001,0.964762032,8
1485993136.84449,65101,0.6492109299,8
1485993137.29985,65201,0.7012960911,8
1485993137.74248,65301,0.0961815119,8
1485993139.51869,65701,0.8047035336,8
1485993139.95798,65801,0.8601031303,8
1485993140.84272,66001,0.8281761408,8
1485993141.73192,66201,0.9406437278,8
1485993142.17154,66301,0.7447713017,8
1485993142.60829,66401,0.8862253428,8
1485993143.04542,66501,0.7309411764,8
1485993143.48874,66601,0.6092275381,8
1485993143.93446,66701,0.8720285892,8
1485993144.38056,66801,0.7124300003,8
1485993144.81763,66901,0.9284468293,8
1485993145.27035,67001,0.9608420134,8
1485993146.15232,67201,0.7915409803,8
1485993146.59483,67301,0.6452959776,8
1485993147.03019,67401,0.955940783,8
1485993147.47871,67501,0.8276271224,8
1485993147.92212,67601,0.7636488676,8
1485993148.80183,67801,0.789719224,8
1485993149.24792,67901,0.9443517327,8
1485993149.69056,68001,0.6270540357,8
1485993150.57474,68201,0.8318475485,8
1485993151.00969,68301,0.9319115281,8
1485993151.45283,68401,0.8544511795,8
1485993151.88823,68501,0.2906924486,8
1485993152.33176,68601,0.7964532375,8
1485993152.76455,68701,0.8254790306,8
1485993153.20516,68801,0.6955115795,8
1485993153.6478,68901,0.8281898499,8
1485993154.09981,69001,0.8466004133,8
1485993155.429,69301,0.7465001345,8
1485993156.3193,69501,0.9474059939,8
1485993157.19329,69701,0.4223535061,8
1485993158.5608,70001,0.8636260033,8
1485993158.99295,70101,0.4539780617,8
1485993159.43878,70201,0.6738360524,8
1485993159.88484,70301,0.7945129871,8
1485993160.33344,70401,0.7401862741,8
1485993160.76882,70501,0.7633064985,8
1485993161.21813,70601,0.8021317124,8
1485993161.6675,70701,0.4703121781,8
1485993162.11331,70801,0.7338750958,8
1485993162.55823,70901,0.8359153271,8
1485993162.99807,71001,0.8459711075,8
1485993163.44695,71101,0.6863686442,8
1485993163.89081,71201,0.7878619432,8
1485993165.22163,71501,0.9535701275,8
1485993165.66689,71601,0.8463283181,8
1485993166.9875,71901,0.9557831287,8
1485993167.43549,72001,0.8386096358,8
1485993168.315,72201,0.8342773914,8
1485993168.74772,72301,0.7987709641,8
1485993169.19317,72401,0.8982009292,8
1485993169.63497,72501,0.9009631872,8
1485993170.07662,72601,0.8714146614,8
1485993170.52067,72701,0.3851205111,8
1485993171.83946,73001,0.6051172018,8
1485993172.28004,73101,0.7623866796,8
1485993172.71186,73201,0.845736146,8
1485993174.49697,73601,0.972548306,8
1485993174.92785,73701,0.8292711377,8
1485993175.81012,73901,0.9368008375,8
1485993176.25582,74001,0.82125175,8
1485993176.69088,74101,0.962003231,8
1485993177.12742,74201,0.956659615,8
1485993178.01868,74401,0.7471414804,8
1485993179.3503,74701,0.4846321344,8
1485993179.78826,74801,0.9400724769,8
1485993180.67209,75001,0.7957777977,8
1485993181.11428,75101,0.9269241095,8
1485993181.55927,75201,0.8153354526,8
1485993181.99834,75301,0.8321500421,8
1485993182.44013,75401,0.8221285343,8
1485993182.8825,75501,0.9694012403,8
1485993183.42702,75623,0.7436025143,8
1485993183.87067,75723,0.8201001883,8
1485993185.20565,76023,0.8826937675,8
1485993185.65032,76123,0.3216362596,8
1485993186.54012,76323,0.9602969885,8
1485993187.42671,76523,0.7459868193,8
1485993187.87013,76623,0.8066648245,8
1485993188.31668,76723,0.5489845276,8
1485993188.75012,76823,0.9726606011,8
1485993189.64831,77023,0.8700897098,8
1485993190.09455,77123,0.5350517035,8
1485993190.54428,77223,0.9363021255,8
1485993190.98432,77323,0.8580026031,8
1485993191.43155,77423,0.9543767571,8
1485993191.87363,77523,0.8301460147,8
1485993192.32116,77623,0.7405859232,8
1485993192.75487,77723,0.8305139542,8
1485993194.09071,78023,0.7673879862,8
1485993194.5385,78123,0.6034917235,8
1485993195.86253,78423,0.9185366631,8
1485993196.31278,78523,0.9546915889,8
1485993196.74581,78623,0.8482661843,8
1485993197.63795,78823,0.8464851975,8
1485993198.53052,79023,0.7031034827,8
1485993198.96532,79123,0.8479122519,8
1485993199.4085,79223,0.8015705347,8
1485993199.8458,79323,0.5872092247,8
1485993200.28559,79423,0.9457107186,8
1485993200.73218,79523,0.7316957712,8
1485993201.16965,79623,0.8950650692,8
1485993201.61476,79723,0.8286049366,8
1485993202.50149,79923,0.8663910627,8
1485993202.94633,80023,0.886967957,8
1485993203.39245,80123,0.8266764879,8
1485993204.27305,80323,0.712861836,8
1485993205.58765,80623,0.8214443326,8
1485993206.02589,80723,0.8026632071,8
1485993206.46721,80823,0.2986212373,8
1485993206.9054,80923,0.6530343294,8
1485993207.34588,81023,0.9692274332,8
1485993208.23626,81223,0.8808887005,8
1485993208.66982,81323,0.7758046985,8
1485993209.10299,81423,0.8523228765,8
1485993209.99134,81623,0.9087430835,8
1485993210.4353,81723,0.7830680609,8
1485993211.33036,81923,0.8253038526,8
1485993212.657,82223,0.8081458211,8
1485993213.54007,82423,0.6991387606,8
1485993213.98833,82523,0.7759400606,8
1485993214.43428,82623,0.6868692636,8
1485993215.74921,82923,0.9063783884,8
1485993216.19298,83023,0.8024154902,8
1485993217.0701,83223,0.898224473,8
1485993217.5117,83323,0.8129597902,8
1485993218.39523,83523,0.5579357147,8
1485993218.83389,83623,0.9005332589,8
1485993219.27192,83723,0.3136281967,8
1485993220.15557,83923,0.7474269271,8
1485993220.59473,84023,0.4414854646,8
1485993221.92189,84323,0.9642049074,8
1485993222.37017,84423,0.6594123244,8
1485993223.26342,84623,0.8724395037,8
1485993223.70561,84723,0.7551295757,8
1485993224.1455,84823,0.9099963903,8
1485993224.58261,84923,0.7764431238,8
1485993225.47394,85123,0.8116013408,8
1485993225.91592,85223,0.8540971279,8
1485993226.36553,85323,0.7798836231,8
1485993226.80529,85423,0.8186070323,8
1485993227.7018,85623,0.9817752838,8
1485993228.58127,85823,0.7597743273,8
1485993229.46887,86023,0.7792314887,8
1485993229.9109,86123,0.9667215347,8
1485993230.36374,86223,0.7642630339,8
1485993230.79874,86323,0.9683141708,8
1485993231.24044,86423,0.9153209329,8
1485993233.01277,86823,0.9664803743,8
1485993233.45929,86923,0.9597390294,8
1485993233.9033,87023,0.8157548904,8
1485993234.35841,87123,0.9750593305,8
1485993235.69205,87423,0.716870904,8
1485993236.14365,87523,0.9435058236,8
1485993236.58481,87623,0.796679318,8
1485993237.02693,87723,0.6475558281,8
1485993237.47454,87823,0.6573774815,8
1485993238.35346,88023,0.7761114836,8
1485993238.79759,88123,0.9266918898,8
1485993239.24411,88223,0.7544717193,8
1485993239.68839,88323,0.8754562736,8
1485993240.58173,88523,0.8069625497,8
1485993241.46044,88723,0.7555392981,8
1485993241.906,88823,0.9597484469,8
1485993242.3571,88923,0.8941864967,8
1485993242.80006,89023,0.959084034,8
1485993243.24952,89123,0.6612672806,8
1485993244.13615,89323,0.7756818533,8
1485993244.57353,89423,0.6790995598,8
1485993245.00973,89523,0.8627294898,8
1485993245.90213,89723,0.6438279152,8
1485993246.3495,89823,0.7855576873,8
1485993247.23451,90023,0.9011496902,8
1485993247.68254,90123,0.8847845793,8
1485993249.45276,90523,0.9373018742,8
1485993249.89162,90623,0.9120346904,8
1485993250.78858,90823,0.980261445,8
1485993251.23513,90923,0.8352760077,8
1485993251.67897,91023,0.7286622524,8
1485993252.12119,91123,0.9559037089,8
1485993252.56255,91223,0.9384397864,8
1485993253.00447,91323,0.9788733125,8
1485993253.45211,91423,0.9236471653,8
1485993254.35327,91623,0.6492842436,8
1485993254.79079,91723,0.9166793227,8
1485993255.23688,91823,0.7989273071,8
1485993256.55959,92123,0.9750444293,8
1485993257,92223,0.8707365394,8
1485993257.44257,92323,0.9089765549,8
1485993257.87717,92423,0.8644691706,8
1485993258.75941,92623,0.765805006,8
1485993261.39924,93223,0.9646226764,8
1485993261.84,93323,0.7848810554,8
1485993262.28729,93423,0.9095965624,8
1485993262.72764,93523,0.5787912607,8
1485993263.16804,93623,0.9676495194,8
1485993264.93458,94023,0.9652603865,8
1485993266.26927,94323,0.8564116955,8
1485993266.71071,94423,0.9540855885,8
1485993267.59804,94623,0.8124169707,8
1485993268.92069,94923,0.9675545096,8
1485993269.36495,95023,0.8834134936,8
1485993270.24787,95223,0.6268886924,8
1485993270.68576,95323,0.7227155566,8
1485993271.12921,95423,0.9625778198,8
1485993271.57759,95523,0.8630024195,8
1485993272.46749,95723,0.771515429,8
1485993272.90302,95823,0.5108577013,8
1485993273.3595,95923,0.6796690226,8
1485993273.79928,96023,0.4773539901,8
1485993274.25995,96123,0.8248159885,8
1485993274.70314,96223,0.896890223,8
1485993275.26521,96323,0.8690407276,8
1485993275.71125,96423,0.7418929935,8
1485993276.19002,96523,0.8483405113,8
1485993277.09564,96723,0.6478098631,8
1485993277.54804,96823,0.9680876732,8
1485993278.45593,97023,0.8304889798,8
1485993279.33891,97223,0.9769548178,8
1485993279.78138,97323,0.8692931533,8
1485993280.6724,97523,0.8940883279,8
1485993281.57898,97723,0.9419717193,8
1485993282.0325,97823,0.9604335427,8
1485993282.48378,97923,0.3407893777,8
1485993282.92333,98023,0.7389878631,8
1485993284.26738,98323,0.8223352432,8
1485993284.69994,98423,0.7370921969,8
1485993285.14417,98523,0.8652563095,8
1485993285.58917,98623,0.9760959148,8
1485993286.47048,98823,0.7873873115,8
1485993286.91293,98923,0.7379127741,8
1485993287.80663,99123,0.7905896902,8
1485993288.25511,99223,0.9730511308,8
1485993290.47538,99723,0.8354756832,8
1485993290.91294,99823,0.4389758706,8
1485993291.79253,100023,0.7061474323,8
1485993292.23435,100123,0.8239745498,8
1485993293.11483,100323,0.7908498645,8
1485993293.56019,100423,0.965914011,8
1485993294.00759,100523,0.9597001672,8
1485993294.45572,100623,0.8134140372,8
1485993295.33449,100823,0.878657341,8
1485993295.7759,100923,0.9053654671,8
1485993296.22508,101023,0.8906239271,8
1485993297.103,101223,0.8839946389,8
1485993297.55017,101323,0.9706106782,8
1485993297.98629,101423,0.7978013754,8
1485993298.43443,101523,0.7845727801,8
1485993299.75995,101823,0.8945884705,8
1485993300.63505,102023,0.6656944752,8
1485993301.9537,102323,0.8385124207,8
1485993302.83973,102523,0.6757496595,8
1485993303.28597,102623,0.8520210385,8
1485993303.73615,102723,0.7397264242,8
1485993304.178,102823,0.8636199236,8
1485993305.05054,103023,0.8491593599,8
1485993305.93586,103223,0.8718326092,8
1485993306.37915,103323,0.878267169,8
1485993306.81851,103423,0.9104395509,8
1485993307.7133,103623,0.7458789349,8
1485993308.16188,103723,0.9632098079,8
1485993308.60431,103823,0.7667824626,8
1485993309.04489,103923,0.6219220757,8
1485993309.49275,104023,0.8591295481,8
1485993310.81888,104323,0.559476018,8
1485993311.26485,104423,0.9458882213,8
1485993311.71349,104523,0.7850819826,8
1485993313.92383,105023,0.8592059016,8
1485993314.3678,105123,0.8067222834,8
1485993314.80808,105223,0.8137257695,8
1485993315.26158,105323,0.7539906502,8
1485993316.14679,105523,0.8798664808,8
1485993316.58546,105623,0.8758537173,8
1485993317.02429,105723,0.8275585771,8
1485993317.47074,105823,0.9550186396,8
1485993317.91665,105923,0.8229476213,8
1485993320.13944,106423,0.6193168163,8
1485993320.58881,106523,0.8344177008,8
1485993321.01824,106623,0.7933501005,8
1485993321.45994,106723,0.9354227185,8
1485993321.89584,106823,0.960306406,8
1485993322.34217,106923,0.606056571,8
1485993323.22531,107123,0.6484856606,8
1485993323.669,107223,0.8191179037,8
1485993324.11886,107323,0.9497360587,8
1485993324.55805,107423,0.8962249756,8
1485993325.00078,107523,0.9102551937,8
1485993325.45055,107623,0.8756753206,8
1485993325.89253,107723,0.9611402154,8
1485993326.34172,107823,0.4454268217,8
1485993326.78126,107923,0.8251686096,8
1485993327.66686,108123,0.9292514324,8
1485993328.11389,108223,0.6909980178,8
1485993328.55688,108323,0.7545557618,8
1485993328.99132,108423,0.8615662456,8
1485993329.44467,108523,0.9082577825,8
1485993329.88809,108623,0.9199202061,8
1485993330.33618,108723,0.88431108,8
1485993331.24044,108923,0.6420106888,8
1485993332.12754,109123,0.942506969,8
1485993333.00587,109323,0.7524203062,8
1485993333.45366,109423,0.8638209105,8
1485993334.79243,109723,0.8341745138,8
1485993335.6748,109923,0.7846455574,8
1485993336.11541,110023,0.9012207389,8
1485993336.98904,110223,0.951025188,8
1485993337.88616,110423,0.7619519234,8
1485993338.34624,110523,0.9755846858,8
1485993338.79253,110623,0.8902022839,8
1485993339.69518,110823,0.6169829369,8
1485993341.01847,111123,0.7171993256,8
1485993341.46482,111223,0.7361251116,8
1485993342.80324,111523,0.8252000213,8
1485993343.69596,111723,0.8544900417,8
1485993345.02655,112023,0.8657603264,8
1485993346.36229,112323,0.7998098731,8
1485993346.80282,112423,0.906896174,8
1485993347.25409,112523,0.7069054246,8
1485993347.69807,112623,0.9064323306,8
1485993348.14514,112723,0.9660974145,8
1485993348.5872,112823,0.8589190245,8
1485993349.02574,112923,0.9351292253,8
1485993349.46859,113023,0.6760098934,8
1485993349.90572,113123,0.7131710052,8
1485993350.35074,113223,0.9152619243,8
1485993351.2329,113423,0.7755094767,8
1485993351.67258,113523,0.6983882785,8
1485993352.10535,113623,0.8640603423,8
1485993353.42976,113923,0.8327705264,8
1485993353.87126,114023,0.9308441877,8
1485993354.75769,114223,0.757348597,8
1485993355.19965,114323,0.753806591,8
1485993355.64146,114423,0.8450132012,8
1485993356.08288,114523,0.9678686857,8
1485993356.96356,114723,0.8777953386,8
1485993358.28957,115023,0.8034374714,8
1485993358.72177,115123,0.892757833,8
1485993359.16177,115223,0.4547821283,8
1485993359.60456,115323,0.8437796235,8
1485993360.03722,115423,0.7165129185,8
1485993360.48178,115523,0.7685557604,8
1485993360.91629,115623,0.9471923113,8
1485993361.36715,115723,0.7353912592,8
1485993361.81315,115823,0.5761137009,8
1485993362.26707,115923,0.8913452029,8
1485993362.70432,116023,0.848252058,8
1485993363.14533,116123,0.8884433508,8
1485993363.59641,116223,0.96363765,8
1485993364.0433,116323,0.9401341081,8
1485993364.9269,116523,0.9058214426,8
1485993365.37381,116623,0.6997888088,8
1485993365.81992,116723,0.8624210358,8
1485993366.26258,116823,0.8506658077,8
1485993370.68885,117823,0.7228221893,8
1485993372.0301,118123,0.9272894263,8
1485993372.47146,118223,0.7121686935,8
1485993372.90782,118323,0.9619858861,8
1485993373.35241,118423,0.7944906354,8
1485993374.24065,118623,0.59252882,8
1485993374.67596,118723,0.8791106939,8
1485993375.11551,118823,0.6467347145,8
1485993375.56882,118923,0.9634677768,8
1485993376.00865,119023,0.8729234338,8
1485993376.88561,119223,0.821688652,8
1485993377.33185,119323,0.966368258,8
1485993377.77451,119423,0.7846756577,8
1485993378.22299,119523,0.9002429843,8
1485993378.66496,119623,0.5066387653,8
1485993379.10619,119723,0.9034962654,8
1485993379.55122,119823,0.8375892639,8
1485993379.99695,119923,0.8196507692,8
1485993380.44538,120023,0.7311958075,8
1485993381.32231,120223,0.9581257701,8
1485993382.21592,120423,0.6884285212,8
1485993382.66241,120523,0.7074888945,8
1485993383.55026,120723,0.7614425421,8
1485993383.99225,120823,0.943806231,8
1485993384.44077,120923,0.7489961386,8
1485993385.32585,121123,0.4556007981,8
1485993385.7653,121223,0.9582381248,8
1485993386.20957,121323,0.7221171856,8
1485993386.65033,121423,0.8546310663,8
1485993387.09395,121523,0.5461988449,8
1485993387.5424,121623,0.9668691754,8
1485993389.30303,122023,0.8253042102,8
1485993390.18808,122223,0.9891418815,8
1485993391.53008,122523,0.9580683708,8
1485993391.9734,122623,0.810272634,8
1485993392.85106,122823,0.6127692461,8
1485993393.29542,122923,0.6477204561,8
1485993393.73115,123023,0.8801392317,8
1485993394.61006,123223,0.9487911463,8
1485993395.05224,123323,0.8671136498,8
1485993395.5018,123423,0.7283183336,8
1485993395.94407,123523,0.5703192949,8
1485993396.38667,123623,0.7916023731,8
1485993396.81439,123723,0.9615826607,8
1485993397.26145,123823,0.9728909731,8
1485993397.71092,123923,0.8768844604,8
1485993398.15293,124023,0.947200954,8
1485993399.49871,124323,0.9165943861,8
1485993399.9468,124423,0.8316230178,8
1485993400.3983,124523,0.8252807856,8
1485993401.28081,124723,0.4056386948,8
1485993401.72752,124823,0.7720559239,8
1485993402.16806,124923,0.8331152201,8
1485993402.61187,125023,0.8278981447,8
1485993403.05064,125123,0.6936463118,8
1485993404.38103,125423,0.5089821815,8
1485993404.81934,125523,0.8865308762,8
1485993405.27026,125623,0.6053951979,8
1485993405.71433,125723,0.8064291477,8
1485993406.15783,125823,0.8884909749,8
1485993406.59919,125923,0.9775984883,8
1485993407.03925,126023,0.973223269,8
1485993407.92591,126223,0.9173637629,8
1485993408.3732,126323,0.8862115741,8
1485993408.80695,126423,0.9595239162,8
1485993409.2656,126523,0.8875166774,8
1485993409.70492,126623,0.9728286862,8
1485993410.14744,126723,0.9659039378,8
1485993411.03624,126923,0.9254336357,8
1485993412.37932,127223,0.9246403575,8
1485993412.81188,127323,0.8063255548,8
1485993413.70181,127523,0.9069089293,8
1485993415.4744,127923,0.3896478415,8
1485993415.91674,128023,0.9604107141,8
1485993416.79551,128223,0.8815489411,8
1485993417.2413,128323,0.9187057018,8
1485993418.57066,128623,0.5694020987,8
1485993419.46799,128823,0.7044335604,8
1485993419.91351,128923,0.6520137787,8
1485993420.36243,129023,0.9406461716,8
1485993421.2188,129223,0.7520626783,8
1485993421.65717,129323,0.894423306,8
1485993422.10911,129423,0.680755496,8
1485993422.56357,129523,0.6059070826,8
1485993423.45565,129723,0.8116701245,8
1485993423.89956,129823,0.9729722738,8
1485993424.34744,129923,0.7769263983,8
1485993424.78052,130023,0.8386067152,8
1485993425.22119,130123,0.8080080152,8
1485993426.1062,130323,0.7969537377,8
1485993426.55067,130423,0.9475179911,8
1485993426.98862,130523,0.8878974915,8
1485993427.86861,130723,0.8625689745,8
1485993428.31444,130823,0.6116000414,8
1485993429.6356,131123,0.7249757051,8
1485993430.51682,131323,0.9446382523,8
1485993430.95889,131423,0.659273982,8
1485993431.84915,131623,0.8017561436,8
1485993432.29172,131723,0.8232079744,8
1485993432.72369,131823,0.8639027476,8
1485993433.16401,131923,0.8868371248,8
1485993433.6115,132023,0.9721511006,8
1485993434.06116,132123,0.8287987113,8
1485993434.5125,132223,0.8595298529,8
1485993435.84365,132523,0.9036870003,8
1485993436.28766,132623,0.9792610407,8
1485993436.72109,132723,0.9788140059,8
1485993437.16906,132823,0.9327476621,8
1485993437.61283,132923,0.6015818119,8
1485993438.05461,133023,0.7293835878,8
1485993438.50155,133123,0.5749601126,8
1485993439.38878,133323,0.8815201521,8
1485993439.83074,133423,0.8731319308,8
1485993440.28482,133523,0.8574724793,8
1485993440.71615,133623,0.870582521,8
1485993441.15985,133723,0.7805661559,8
1485993441.60182,133823,0.9533051252,8
1485993442.92244,134123,0.9794396758,8
1485993443.81106,134323,0.504789114,8
1485993444.26109,134423,0.808224678,8
1485993444.69986,134523,0.7683166265,8
1485993445.14371,134623,0.8314606547,8
1485993445.58581,134723,0.9793002605,8
1485993446.02334,134823,0.9276394844,8
1485993446.47379,134923,0.4483187795,8
1485993446.91477,135023,0.8524932265,8
1485993447.3625,135123,0.6555275917,8
1485993447.80613,135223,0.6317677498,8
1485993449.14068,135523,0.7532653213,8
1485993449.5846,135623,0.852142334,8
1485993450.9109,135923,0.8241932392,8
1485993451.35673,136023,0.8420955539,8
1485993452.23386,136223,0.9111008644,8
1485993452.66931,136323,0.7387823462,8
1485993453.10881,136423,0.9745143652,8
1485993454.00642,136623,0.9164726138,8
1485993454.45591,136723,0.9521679878,8
1485993454.89549,136823,0.3635599613,8
1485993455.78649,137023,0.9633194804,8
1485993456.23234,137123,0.5833365917,8
1485993456.66643,137223,0.6289147139,8
1485993457.5507,137423,0.5287510157,8
1485993457.99379,137523,0.7860121727,8
1485993458.4425,137623,0.7059688568,8
1485993459.3406,137823,0.8221185803,8
1485993459.7823,137923,0.8954173923,8
1485993460.22715,138023,0.8608238697,8
1485993461.10619,138223,0.8559382558,8
1485993461.55034,138323,0.8819483519,8
1485993462.45478,138523,0.9141762853,8
1485993462.90424,138623,0.975723505,8
1485993463.3538,138723,0.9816282988,8
1485993463.79902,138823,0.9611571431,8
1485993464.24425,138923,0.9361671209,8
1485993464.68155,139023,0.5840628743,8
1485993465.57065,139223,0.9487286806,8
1485993466.01182,139323,0.7638497949,8
1485993467.35052,139623,0.9741662145,8
1485993468.23945,139823,0.7393730879,8
1485993469.57265,140123,0.957660079,8
1485993471.35423,140523,0.9666458368,8
1485993473.56336,141023,0.6539385319,8
1485993474.89554,141323,0.864243269,8
1485993475.34216,141423,0.8691674471,8
1485993475.79127,141523,0.8650643229,8
1485993476.24437,141623,0.7694578171,8
1485993476.68472,141723,0.9352574348,8
1485993478.01798,142023,0.8242165446,8
1485993478.46733,142123,0.6386654377,8
1485993479.35715,142323,0.7595508099,8
1485993479.7976,142423,0.9442525506,8
1485993480.68418,142623,0.8681638241,8
1485993481.12032,142723,0.8841248751,8
1485993481.56838,142823,0.6492654085,8
1485993482.01344,142923,0.9725312591,8
1485993482.90302,143123,0.7720845938,8
1485993483.3491,143223,0.9628347158,8
1485993483.79168,143323,0.7994623184,8
1485993484.24505,143423,0.974922955,8
1485993484.68517,143523,0.7211663723,8
1485993485.57701,143723,0.972558856,8
1485993486.02501,143823,0.9449762106,8
1485993486.47694,143923,0.8730193377,8
1485993487.37092,144123,0.8636927009,8
1485993488.26449,144323,0.7071912289,8
1485993488.69756,144423,0.9689487219,8
1485993489.58664,144623,0.8757211566,8
1485993490.91469,144923,0.9749610424,8
1485993491.80161,145123,0.7805589437,8
1485993493.57744,145523,0.8652539253,8
1485993494.01601,145623,0.5154979229,8
1485993494.46544,145723,0.6974285841,8
1485993494.90591,145823,0.8803321719,8
1485993496.23813,146123,0.8188158274,8
1485993496.67254,146223,0.4669330716,8
1485993497.11432,146323,0.7518389821,8
1485993498.45866,146623,0.7064005136,8
1485993498.89977,146723,0.8399182558,8
1485993499.787,146923,0.9306102991,8
1485993500.2346,147023,0.960088253,8
1485993500.66933,147123,0.9412795901,8
1485993501.99413,147423,0.9688658714,8
1485993502.44783,147523,0.8535045981,8
1485993503.77767,147823,0.8024338484,8
1485993504.22561,147923,0.9103882313,8
1485993504.66255,148023,0.9464603066,8
1485993505.09636,148123,0.8937656879,8
1485993505.54008,148223,0.3766588569,8
1485993505.98187,148323,0.8717088103,8
1485993506.42968,148423,0.9828134775,8
1485993507.31873,148623,0.8379478455,8
1485993507.75964,148723,0.859295249,8
1485993508.20834,148823,0.9652091265,8
1485993508.64576,148923,0.7413785458,8
1485993509.08839,149023,0.8504070044,8
1485993509.53415,149123,0.9790878296,8
1485993509.97754,149223,0.8433389664,8
1485993510.42678,149323,0.9775391221,8
1485993510.86625,149423,0.9618806243,8
1485993512.64705,149823,0.8030213118,8
1485993513.9697,150123,0.805069983,8
1485993514.4204,150223,0.496968925,8
1485993514.87027,150323,0.9661590457,8
1485993515.32085,150423,0.6989518404,8
1485993516.22068,150623,0.9350133538,8
1485993516.65679,150723,0.8461449742,8
1485993517.1015,150823,0.9403167963,8
1485993517.54391,150923,0.8332477808,8
1485993518.00475,151023,0.9700862765,8
1485992131.98106,101,-0.1307811737,16
1485992132.78524,201,0.5717299581,16
1485992133.59807,301,-0.0430516005,16
1485992134.39865,401,0.2235113382,16
1485992135.19871,501,-0.0194033384,16
1485992135.99899,601,0.0981298089,16
1485992136.79439,701,-0.0264424086,16
1485992137.60674,801,-0.007117033,16
1485992138.42409,901,0.0037807822,16
1485992139.24716,1001,-0.0241683722,16
1485992140.04835,1101,0.0179415941,16
1485992140.84713,1201,0.1087430716,16
1485992141.65632,1301,0.0326700211,16
1485992142.47109,1401,0.0014997721,16
1485992143.28607,1501,0.0507787466,16
1485992144.09018,1601,0.0556880832,16
1485992144.89025,1701,0.0313916206,16
1485992145.71143,1801,0.0509774685,16
1485992146.53221,1901,0.1120759845,16
1485992147.35672,2001,0.0558959842,16
1485992148.16563,2101,0.0537009835,16
1485992148.96795,2201,0.0515419245,16
1485992149.77914,2301,0.0472186208,16
1485992150.59077,2401,0.0227689147,16
1485992151.41506,2501,0.0676303506,16
1485992152.22415,2601,0.0356980562,16
1485992153.03126,2701,0.1548855901,16
1485992153.85188,2801,0.0302089453,16
1485992154.66326,2901,0.0178254247,16
1485992155.49135,3001,0.0283821225,16
1485992156.30552,3101,0.093547523,16
1485992157.11159,3201,0.07418859,16
1485992157.93096,3301,0.0710721612,16
1485992158.74657,3401,0.14279145,16
1485992159.55853,3501,0.1270448565,16
1485992160.37212,3601,0.1338603497,16
1485992161.17405,3701,0.1316952109,16
1485992161.99548,3801,0.191881597,16
1485992162.81286,3901,0.168848455,16
1485992163.63672,4001,0.2491909266,16
1485992164.45967,4101,0.3934625387,16
1485992165.27235,4201,0.27495718,16
1485992166.08232,4301,0.4116678834,16
1485992166.89446,4401,0.2866818309,16
1485992167.70399,4501,0.1939793229,16
1485992168.51162,4601,0.3085312843,16
1485992169.3272,4701,0.2697631121,16
1485992170.1483,4801,0.330126822,16
1485992170.96936,4901,0.3361809254,16
1485992171.80309,5001,0.3072718382,16
1485992172.61123,5101,0.1945617795,16
1485992173.42505,5201,0.3967437148,16
1485992174.24087,5301,0.4399660826,16
1485992175.05719,5401,0.710549593,16
1485992175.8738,5501,0.413451612,16
1485992176.68079,5601,0.3795055151,16
1485992177.49728,5701,0.3747654557,16
1485992178.30928,5801,0.6719213724,16
1485992179.12279,5901,0.3116080165,16
1485992179.94357,6001,0.7127019167,16
1485992180.74694,6101,0.3494131565,16
1485992181.55946,6201,0.4278492332,16
1485992182.37989,6301,0.5016256571,16
1485992183.19981,6401,0.477686584,16
1485992184.02042,6501,0.5512684584,16
1485992184.82208,6601,0.414142549,16
1485992185.64033,6701,0.4887503386,16
1485992186.4603,6801,0.6531906128,16
1485992187.28059,6901,0.395375073,16
1485992188.10718,7001,0.5130036473,16
1485992188.9062,7101,0.5035779476,16
1485992189.71836,7201,0.6139186621,16
1485992190.53596,7301,0.5660414696,16
1485992191.35257,7401,0.4181749821,16
1485992192.17015,7501,0.4584383965,16
1485992192.97266,7601,0.6296821833,16
1485992193.78332,7701,0.4589106441,16
1485992194.59845,7801,0.5577973127,16
1485992195.41989,7901,0.6287122965,16
1485992196.24832,8001,0.5126773119,16
1485992197.05034,8101,0.6117864847,16
1485992197.85514,8201,0.5330885053,16
1485992198.6549,8301,0.5906602144,16
1485992199.44678,8401,0.6067336798,16
1485992200.26072,8501,0.4577174783,16
1485992201.0662,8601,0.5319926739,16
1485992201.88261,8701,0.5351520777,16
1485992202.70091,8801,0.5051312447,16
1485992203.52176,8901,0.6317080259,16
1485992204.34669,9001,0.6610018015,16
1485992205.14501,9101,0.6398470402,16
1485992205.9629,9201,0.394828856,16
1485992206.77865,9301,0.474725306,16
1485992207.59554,9401,0.6208640933,16
1485992208.41044,9501,0.6926293969,16
1485992209.2198,9601,0.4389118552,16
1485992210.0303,9701,0.6240746975,16
1485992210.84419,9801,0.7979114056,16
1485992211.66322,9901,0.4470711946,16
1485992212.48332,10001,0.6422492266,16
1485992213.29327,10101,0.6918373108,16
1485992214.1119,10201,0.5840605497,16
1485992214.92957,10301,0.6151965857,16
1485992215.75851,10401,0.6155564785,16
